| Date                      |     Open |    Close |      Volume | TradeOpen   |
| 2001-01-05 00:00:00-05:00 |  87.415  |  84.611  | 1.29114e+07 | False       |
| 2001-01-08 00:00:00-05:00 |  85.0613 |  85.2659 | 6.6253e+06  | False       |
| 2001-01-09 00:00:00-05:00 |  85.8288 |  85.0408 | 5.7024e+06  | False       |
| 2001-01-10 00:00:00-05:00 |  84.4882 |  86.5349 | 8.7461e+06  | False       |
| 2001-01-11 00:00:00-05:00 |  85.8595 |  86.6167 | 7.2451e+06  | False       |
| 2001-01-12 00:00:00-05:00 |  86.9033 |  86.453  | 7.244e+06   | False       |
| 2001-01-16 00:00:00-05:00 |  86.453  |  87.0056 | 8.5422e+06  | False       |
| 2001-01-17 00:00:00-05:00 |  88.3155 |  87.4048 | 7.8514e+06  | False       |
| 2001-01-18 00:00:00-05:00 |  87.3945 |  88.2746 | 8.107e+06   | False       |
| 2001-01-19 00:00:00-05:00 |  89.1956 |  87.7731 | 7.7825e+06  | False       |
| 2001-01-22 00:00:00-05:00 |  87.9267 |  88.3565 | 7.0509e+06  | False       |
| 2001-01-23 00:00:00-05:00 |  88.0699 |  89.0523 | 8.4631e+06  | False       |
| 2001-01-24 00:00:00-05:00 |  89.2366 |  89.3184 | 6.1999e+06  | False       |
| 2001-01-25 00:00:00-05:00 |  89.2365 |  89.0933 | 1.08183e+07 | False       |
| 2001-01-26 00:00:00-05:00 |  88.5202 |  88.991  | 7.1368e+06  | False       |
| 2001-01-29 00:00:00-05:00 |  88.7454 |  89.4658 | 6.7059e+06  | False       |
| 2001-01-30 00:00:00-05:00 |  89.2693 |  90.2517 | 7.0691e+06  | False       |
| 2001-01-31 00:00:00-05:00 |  89.9897 |  89.7409 | 9.7069e+06  | False       |
| 2001-02-01 00:00:00-05:00 |  89.7933 |  90.3369 | 8.2391e+06  | False       |
| 2001-02-02 00:00:00-05:00 |  89.9898 |  88.2869 | 8.2766e+06  | False       |
| 2001-02-05 00:00:00-05:00 |  88.2869 |  88.9353 | 4.3529e+06  | False       |
| 2001-02-06 00:00:00-05:00 |  88.6144 |  88.6733 | 7.1067e+06  | False       |
| 2001-02-07 00:00:00-05:00 |  88.2345 |  88.2148 | 5.7487e+06  | False       |
| 2001-02-08 00:00:00-05:00 |  88.2869 |  87.1866 | 5.9433e+06  | False       |
| 2001-02-09 00:00:00-05:00 |  87.3372 |  86.3482 | 9.913e+06   | False       |
| 2001-02-12 00:00:00-05:00 |  86.2566 |  87.3372 | 5.8044e+06  | False       |
| 2001-02-13 00:00:00-05:00 |  87.5664 |  86.6233 | 6.5876e+06  | False       |
| 2001-02-14 00:00:00-05:00 |  86.8787 |  86.4923 | 8.4001e+06  | False       |
| 2001-02-15 00:00:00-05:00 |  87.0032 |  87.3306 | 5.9298e+06  | False       |
| 2001-02-16 00:00:00-05:00 |  85.7981 |  85.4051 | 6.4349e+06  | False       |
| 2001-02-20 00:00:00-05:00 |  85.8243 |  84.0887 | 5.76e+06    | False       |
| 2001-02-21 00:00:00-05:00 |  83.7678 |  82.2745 | 1.09108e+07 | False       |
| 2001-02-22 00:00:00-05:00 |  82.7526 |  82.3989 | 2.12816e+07 | False       |
| 2001-02-23 00:00:00-05:00 |  81.9208 |  81.8422 | 2.0173e+07  | False       |
| 2001-02-26 00:00:00-05:00 |  82.3924 |  83.5844 | 1.15037e+07 | False       |
| 2001-02-27 00:00:00-05:00 |  83.0473 |  82.8115 | 1.1415e+07  | False       |
| 2001-02-28 00:00:00-05:00 |  83.0146 |  81.1807 | 1.48258e+07 | False       |
| 2001-03-01 00:00:00-05:00 |  81.2462 |  81.6065 | 1.4672e+07  | False       |
| 2001-03-02 00:00:00-05:00 |  80.2311 |  80.9581 | 1.25643e+07 | False       |
| 2001-03-05 00:00:00-05:00 |  81.3117 |  81.6981 | 5.2932e+06  | False       |
| 2001-03-06 00:00:00-05:00 |  82.7526 |  82.5758 | 6.917e+06   | False       |
| 2001-03-07 00:00:00-05:00 |  83.1128 |  83.1652 | 6.3717e+06  | False       |
| 2001-03-08 00:00:00-05:00 |  82.9163 |  83.2569 | 6.055e+06   | False       |
| 2001-03-09 00:00:00-05:00 |  82.5888 |  80.7943 | 1.00203e+07 | True        |
| 2001-03-12 00:00:00-05:00 |  80.1263 |  77.3362 | 1.39729e+07 | True        |
| 2001-03-13 00:00:00-05:00 |  78.2007 |  78.6068 | 1.2888e+07  | True        |
| 2001-03-14 00:00:00-05:00 |  76.6616 |  77.0546 | 1.98834e+07 | True        |
| 2001-03-15 00:00:00-05:00 |  77.5785 |  77.0742 | 1.03703e+07 | True        |
| 2001-03-16 00:00:00-05:00 |  76.9205 |  75.5283 | 5.85146e+07 | True        |
| 2001-03-19 00:00:00-05:00 |  76.0209 |  77.065  | 1.00678e+07 | True        |
| 2001-03-20 00:00:00-05:00 |  77.4262 |  74.9963 | 1.50839e+07 | True        |
| 2001-03-21 00:00:00-05:00 |  74.9833 |  73.7224 | 1.90046e+07 | True        |
| 2001-03-22 00:00:00-05:00 |  73.5647 |  72.9737 | 2.86248e+07 | True        |
| 2001-03-23 00:00:00-05:00 |  74.3725 |  75.1803 | 1.28617e+07 | True        |
| 2001-03-26 00:00:00-05:00 |  75.9814 |  76.139  | 9.9438e+06  | True        |
| 2001-03-27 00:00:00-05:00 |  75.9289 |  77.6954 | 1.28807e+07 | True        |
| 2001-03-28 00:00:00-05:00 |  76.7695 |  75.548  | 1.09533e+07 | True        |
| 2001-03-29 00:00:00-05:00 |  75.3247 |  75.8369 | 1.20603e+07 | True        |
| 2001-03-30 00:00:00-05:00 |  75.8829 |  76.6316 | 9.1836e+06  | True        |
| 2001-04-02 00:00:00-04:00 |  76.3754 |  74.9963 | 1.0561e+07  | True        |
| 2001-04-03 00:00:00-04:00 |  74.8519 |  72.4943 | 1.2836e+07  | True        |
| 2001-04-04 00:00:00-04:00 |  72.6125 |  72.7964 | 1.48843e+07 | True        |
| 2001-04-05 00:00:00-04:00 |  74.4053 |  75.5546 | 2.15228e+07 | True        |
| 2001-04-06 00:00:00-04:00 |  74.8585 |  74.4053 | 1.49378e+07 | True        |
| 2001-04-09 00:00:00-04:00 |  74.865  |  75.2328 | 9.0343e+06  | True        |
| 2001-04-10 00:00:00-04:00 |  75.8172 |  76.6053 | 1.78736e+07 | True        |
| 2001-04-11 00:00:00-04:00 |  78.0041 |  76.6578 | 1.27223e+07 | True        |
| 2001-04-12 00:00:00-04:00 |  76.3755 |  78.0501 | 9.2332e+06  | True        |
| 2001-04-16 00:00:00-04:00 |  77.6823 |  77.2292 | 7.35e+06    | True        |
| 2001-04-17 00:00:00-04:00 |  77.0387 |  78.3193 | 1.09247e+07 | True        |
| 2001-04-18 00:00:00-04:00 |  79.5014 |  81.4321 | 3.24816e+07 | True        |
| 2001-04-19 00:00:00-04:00 |  81.5963 |  82.5157 | 1.38099e+07 | True        |
| 2001-04-20 00:00:00-04:00 |  82.0232 |  81.7605 | 7.6267e+06  | True        |
| 2001-04-23 00:00:00-04:00 |  81.2022 |  80.2763 | 8.4518e+06  | True        |
| 2001-04-24 00:00:00-04:00 |  80.4602 |  79.8429 | 1.00447e+07 | True        |
| 2001-04-25 00:00:00-04:00 |  79.7378 |  80.887  | 8.249e+06   | True        |
| 2001-04-26 00:00:00-04:00 |  81.2548 |  81.2482 | 1.05904e+07 | True        |
| 2001-04-27 00:00:00-04:00 |  82.0363 |  82.6011 | 7.9387e+06  | False       |
| 2001-04-30 00:00:00-04:00 |  83.041  |  83.1789 | 1.07669e+07 | False       |
| 2001-05-01 00:00:00-04:00 |  82.1348 |  83.4351 | 1.0578e+07  | False       |
| 2001-05-02 00:00:00-04:00 |  83.6715 |  83.2841 | 9.5729e+06  | False       |
| 2001-05-03 00:00:00-04:00 |  82.8309 |  82.2268 | 9.9262e+06  | False       |
| 2001-05-04 00:00:00-04:00 |  81.2023 |  83.6255 | 1.21453e+07 | False       |
| 2001-05-07 00:00:00-04:00 |  83.3103 |  82.9031 | 7.1852e+06  | False       |
| 2001-05-08 00:00:00-04:00 |  83.3103 |  82.8638 | 6.9526e+06  | False       |
| 2001-05-09 00:00:00-04:00 |  82.253  |  82.5157 | 9.5074e+06  | False       |
| 2001-05-10 00:00:00-04:00 |  83.573  |  82.7587 | 6.8724e+06  | False       |
| 2001-05-11 00:00:00-04:00 |  82.7455 |  82.1873 | 7.7344e+06  | False       |
| 2001-05-14 00:00:00-04:00 |  82.0232 |  82.3515 | 7.914e+06   | False       |
| 2001-05-15 00:00:00-04:00 |  82.45   |  82.7324 | 9.7822e+06  | False       |
| 2001-05-16 00:00:00-04:00 |  81.9838 |  84.6829 | 1.4909e+07  | False       |
| 2001-05-17 00:00:00-04:00 |  84.7157 |  84.8142 | 1.18246e+07 | False       |
| 2001-05-18 00:00:00-04:00 |  84.7748 |  85.2016 | 6.6831e+06  | False       |
| 2001-05-21 00:00:00-04:00 |  85.2673 |  86.456  | 1.15315e+07 | False       |
| 2001-05-22 00:00:00-04:00 |  86.5742 |  86.3443 | 8.3427e+06  | False       |
| 2001-05-23 00:00:00-04:00 |  86.0619 |  84.8799 | 1.23308e+07 | False       |
| 2001-05-24 00:00:00-04:00 |  85.0243 |  85.1294 | 7.9028e+06  | False       |
| 2001-05-25 00:00:00-04:00 |  85.1425 |  84.1246 | 7.425e+06   | False       |
| 2001-05-29 00:00:00-04:00 |  84.2034 |  83.4548 | 9.0039e+06  | False       |
| 2001-05-30 00:00:00-04:00 |  83.133  |  82.2859 | 1.00418e+07 | False       |
| 2001-05-31 00:00:00-04:00 |  82.3712 |  82.7127 | 9.8742e+06  | False       |
| 2001-06-01 00:00:00-04:00 |  82.8769 |  83.2249 | 8.8483e+06  | False       |
| 2001-06-04 00:00:00-04:00 |  83.2709 |  83.6255 | 5.6235e+06  | False       |
| 2001-06-05 00:00:00-04:00 |  83.7241 |  84.5844 | 9.1154e+06  | False       |
| 2001-06-06 00:00:00-04:00 |  84.604  |  83.8817 | 1.20649e+07 | False       |
| 2001-06-07 00:00:00-04:00 |  83.4351 |  84.1837 | 7.3553e+06  | False       |
| 2001-06-08 00:00:00-04:00 |  83.862  |  83.4023 | 8.1706e+06  | False       |
| 2001-06-11 00:00:00-04:00 |  83.2118 |  82.8112 | 7.0122e+06  | False       |
| 2001-06-12 00:00:00-04:00 |  81.9969 |  82.6668 | 9.3644e+06  | False       |
| 2001-06-13 00:00:00-04:00 |  82.8572 |  81.9575 | 7.6294e+06  | False       |
| 2001-06-14 00:00:00-04:00 |  81.5503 |  80.1187 | 1.2603e+07  | False       |
| 2001-06-15 00:00:00-04:00 |  79.6287 |  80.2478 | 1.68211e+07 | False       |
| 2001-06-18 00:00:00-04:00 |  80.1161 |  79.8592 | 1.13683e+07 | False       |
| 2001-06-19 00:00:00-04:00 |  80.5968 |  80.2082 | 7.7323e+06  | False       |
| 2001-06-20 00:00:00-04:00 |  79.8131 |  80.6297 | 8.7872e+06  | False       |
| 2001-06-21 00:00:00-04:00 |  80.4915 |  81.5452 | 1.22591e+07 | False       |
| 2001-06-22 00:00:00-04:00 |  81.3279 |  80.9064 | 1.2212e+07  | False       |
| 2001-06-25 00:00:00-04:00 |  81.1896 |  80.1622 | 8.4068e+06  | False       |
| 2001-06-26 00:00:00-04:00 |  79.6221 |  80.0502 | 8.0058e+06  | False       |
| 2001-06-27 00:00:00-04:00 |  80.0832 |  80.0041 | 1.01051e+07 | False       |
| 2001-06-28 00:00:00-04:00 |  80.3466 |  80.4454 | 1.02693e+07 | False       |
| 2001-06-29 00:00:00-04:00 |  80.8734 |  80.7417 | 9.8242e+06  | False       |
| 2001-07-02 00:00:00-04:00 |  80.8734 |  81.7493 | 8.5222e+06  | True        |
| 2001-07-03 00:00:00-04:00 |  81.6505 |  81.7296 | 3.3031e+06  | True        |
| 2001-07-05 00:00:00-04:00 |  81.0512 |  80.1358 | 5.5179e+06  | True        |
| 2001-07-06 00:00:00-04:00 |  79.8921 |  78.4038 | 1.16659e+07 | True        |
| 2001-07-09 00:00:00-04:00 |  78.6935 |  78.8318 | 8.3393e+06  | True        |
| 2001-07-10 00:00:00-04:00 |  79.2204 |  77.8835 | 8.6307e+06  | True        |
| 2001-07-11 00:00:00-04:00 |  77.7781 |  77.9625 | 1.53286e+07 | True        |
| 2001-07-12 00:00:00-04:00 |  78.7001 |  79.8131 | 1.20028e+07 | True        |
| 2001-07-13 00:00:00-04:00 |  79.5826 |  80.5046 | 1.04338e+07 | True        |
| 2001-07-16 00:00:00-04:00 |  80.1951 |  79.497  | 6.9153e+06  | True        |
| 2001-07-17 00:00:00-04:00 |  79.1612 |  80.2412 | 7.4698e+06  | True        |
| 2001-07-18 00:00:00-04:00 |  79.3982 |  79.6946 | 7.7093e+06  | True        |
| 2001-07-19 00:00:00-04:00 |  80.4651 |  80.3927 | 1.00829e+07 | True        |
| 2001-07-20 00:00:00-04:00 |  79.7868 |  79.9119 | 6.7058e+06  | True        |
| 2001-07-23 00:00:00-04:00 |  80.2148 |  78.3379 | 8.0652e+06  | True        |
| 2001-07-24 00:00:00-04:00 |  78.3708 |  77.5805 | 1.2269e+07  | True        |
| 2001-07-25 00:00:00-04:00 |  77.6596 |  78.4367 | 1.20885e+07 | True        |
| 2001-07-26 00:00:00-04:00 |  78.4103 |  79.2599 | 1.28982e+07 | True        |
| 2001-07-27 00:00:00-04:00 |  79.576  |  79.5629 | 8.4788e+06  | True        |
| 2001-07-30 00:00:00-04:00 |  79.8131 |  79.5892 | 8.5477e+06  | True        |
| 2001-07-31 00:00:00-04:00 |  79.688  |  79.9185 | 1.19181e+07 | True        |
| 2001-08-01 00:00:00-04:00 |  80.3268 |  80.419  | 1.19408e+07 | True        |
| 2001-08-02 00:00:00-04:00 |  81.1566 |  80.7483 | 1.10701e+07 | True        |
| 2001-08-03 00:00:00-04:00 |  80.5837 |  80.3071 | 1.08163e+07 | True        |
| 2001-08-06 00:00:00-04:00 |  79.9185 |  79.227  | 8.5501e+06  | True        |
| 2001-08-07 00:00:00-04:00 |  79.2072 |  79.5365 | 8.8651e+06  | True        |
| 2001-08-08 00:00:00-04:00 |  79.1085 |  78.0613 | 1.51838e+07 | True        |
| 2001-08-09 00:00:00-04:00 |  78.1732 |  78.2918 | 1.41185e+07 | False       |
| 2001-08-10 00:00:00-04:00 |  78.2391 |  78.5618 | 1.11733e+07 | False       |
| 2001-08-13 00:00:00-04:00 |  78.766  |  78.5816 | 7.4316e+06  | False       |
| 2001-08-14 00:00:00-04:00 |  79.1216 |  78.5487 | 1.31781e+07 | False       |
| 2001-08-15 00:00:00-04:00 |  78.5223 |  77.8703 | 8.5206e+06  | False       |
| 2001-08-16 00:00:00-04:00 |  77.5806 |  78.1404 | 1.07347e+07 | False       |
| 2001-08-17 00:00:00-04:00 |  77.4818 |  76.889  | 1.16046e+07 | False       |
| 2001-08-20 00:00:00-04:00 |  76.922  |  77.6003 | 1.04174e+07 | False       |
| 2001-08-21 00:00:00-04:00 |  77.5805 |  76.2765 | 1.44808e+07 | False       |
| 2001-08-22 00:00:00-04:00 |  76.889  |  77.0668 | 1.17523e+07 | False       |
| 2001-08-23 00:00:00-04:00 |  77.0274 |  76.7903 | 8.7441e+06  | False       |
| 2001-08-24 00:00:00-04:00 |  77.192  |  78.384  | 1.16877e+07 | False       |
| 2001-08-27 00:00:00-04:00 |  78.3511 |  77.9164 | 7.4251e+06  | False       |
| 2001-08-28 00:00:00-04:00 |  77.8966 |  76.7771 | 1.20466e+07 | False       |
| 2001-08-29 00:00:00-04:00 |  77.1393 |  76.0922 | 1.618e+07   | False       |
| 2001-08-30 00:00:00-04:00 |  75.6378 |  74.6301 | 1.76926e+07 | False       |
| 2001-08-31 00:00:00-04:00 |  74.6828 |  75.1767 | 1.59854e+07 | False       |
| 2001-09-04 00:00:00-04:00 |  74.9791 |  74.6959 | 2.44734e+07 | False       |
| 2001-09-05 00:00:00-04:00 |  74.8803 |  74.8803 | 2.14771e+07 | False       |
| 2001-09-06 00:00:00-04:00 |  74.1889 |  72.9507 | 2.1653e+07  | False       |
| 2001-09-07 00:00:00-04:00 |  72.4568 |  71.6006 | 3.31339e+07 | False       |
| 2001-09-10 00:00:00-04:00 |  70.9289 |  72.4766 | 2.34087e+07 | False       |
| 2001-09-17 00:00:00-04:00 |  66.5164 |  68.6897 | 3.23887e+07 | False       |
| 2001-09-18 00:00:00-04:00 |  68.7095 |  68.5251 | 2.20292e+07 | False       |
| 2001-09-19 00:00:00-04:00 |  68.558  |  67.1421 | 4.27718e+07 | False       |
| 2001-09-20 00:00:00-04:00 |  66.1213 |  65.0083 | 3.62109e+07 | False       |
| 2001-09-21 00:00:00-04:00 |  62.3238 |  64.3069 | 4.97821e+07 | False       |
| 2001-09-24 00:00:00-04:00 |  65.9199 |  66.5677 | 2.55496e+07 | False       |
| 2001-09-25 00:00:00-04:00 |  66.6007 |  67.2618 | 2.54662e+07 | False       |
| 2001-09-26 00:00:00-04:00 |  67.6584 |  67.0238 | 1.85875e+07 | False       |
| 2001-09-27 00:00:00-04:00 |  66.9313 |  67.6056 | 2.05368e+07 | False       |
| 2001-09-28 00:00:00-04:00 |  68.0749 |  69.04   | 2.16872e+07 | False       |
| 2001-10-01 00:00:00-04:00 |  68.6831 |  68.9276 | 2.04574e+07 | False       |
| 2001-10-02 00:00:00-04:00 |  68.7492 |  69.7937 | 1.98331e+07 | False       |
| 2001-10-03 00:00:00-04:00 |  69.1458 |  70.9637 | 3.20458e+07 | True        |
| 2001-10-04 00:00:00-04:00 |  71.5851 |  71.0232 | 3.26741e+07 | True        |
| 2001-10-05 00:00:00-04:00 |  70.8976 |  70.8843 | 2.97961e+07 | True        |
| 2001-10-08 00:00:00-04:00 |  70.2498 |  70.4216 | 1.29703e+07 | True        |
| 2001-10-09 00:00:00-04:00 |  70.4745 |  70.0448 | 1.59763e+07 | True        |
| 2001-10-10 00:00:00-04:00 |  69.9391 |  71.6049 | 1.99874e+07 | True        |
| 2001-10-11 00:00:00-04:00 |  72.0214 |  72.7155 | 2.30063e+07 | True        |
| 2001-10-12 00:00:00-04:00 |  72.1536 |  72.3849 | 3.13605e+07 | True        |
| 2001-10-15 00:00:00-04:00 |  71.8098 |  72.2527 | 1.6873e+07  | True        |
| 2001-10-16 00:00:00-04:00 |  72.5833 |  72.7089 | 1.58771e+07 | True        |
| 2001-10-17 00:00:00-04:00 |  73.4228 |  71.162  | 2.85423e+07 | True        |
| 2001-10-18 00:00:00-04:00 |  71.2744 |  71.0099 | 1.651e+07   | True        |
| 2001-10-19 00:00:00-04:00 |  70.7323 |  70.9637 | 2.19125e+07 | True        |
| 2001-10-22 00:00:00-04:00 |  70.9306 |  72.3651 | 1.75406e+07 | True        |
| 2001-10-23 00:00:00-04:00 |  72.689  |  71.9949 | 2.20625e+07 | True        |
| 2001-10-24 00:00:00-04:00 |  72.0412 |  71.8032 | 1.60652e+07 | True        |
| 2001-10-25 00:00:00-04:00 |  71.0298 |  73.0922 | 2.74679e+07 | True        |
| 2001-10-26 00:00:00-04:00 |  72.6824 |  72.927  | 1.86233e+07 | True        |
| 2001-10-29 00:00:00-05:00 |  72.8212 |  71.0298 | 1.87275e+07 | True        |
| 2001-10-30 00:00:00-05:00 |  70.9637 |  70.177  | 2.61786e+07 | True        |
| 2001-10-31 00:00:00-05:00 |  70.6662 |  69.939  | 2.81242e+07 | True        |
| 2001-11-01 00:00:00-05:00 |  70.4679 |  71.7305 | 2.98068e+07 | True        |
| 2001-11-02 00:00:00-05:00 |  71.6842 |  72.2197 | 1.75759e+07 | True        |
| 2001-11-05 00:00:00-05:00 |  72.7948 |  73.165  | 1.59295e+07 | True        |
| 2001-11-06 00:00:00-05:00 |  72.9468 |  74.302  | 2.32458e+07 | False       |
| 2001-11-07 00:00:00-05:00 |  73.8855 |  74.2028 | 1.9716e+07  | False       |
| 2001-11-08 00:00:00-05:00 |  74.6127 |  74.4342 | 2.25635e+07 | False       |
| 2001-11-09 00:00:00-05:00 |  74.2028 |  74.5135 | 1.58958e+07 | False       |
| 2001-11-12 00:00:00-05:00 |  73.3765 |  74.0574 | 2.60688e+07 | False       |
| 2001-11-13 00:00:00-05:00 |  74.9895 |  75.7232 | 1.52962e+07 | False       |
| 2001-11-14 00:00:00-05:00 |  76.1331 |  75.796  | 1.75713e+07 | False       |
| 2001-11-15 00:00:00-05:00 |  75.6042 |  75.9348 | 1.94702e+07 | False       |
| 2001-11-16 00:00:00-05:00 |  76.0736 |  75.5976 | 1.81349e+07 | False       |
| 2001-11-19 00:00:00-05:00 |  75.9678 |  76.5297 | 1.36254e+07 | False       |
| 2001-11-20 00:00:00-05:00 |  76.2653 |  75.8885 | 1.62097e+07 | False       |
| 2001-11-21 00:00:00-05:00 |  75.6902 |  75.3861 | 1.14702e+07 | False       |
| 2001-11-23 00:00:00-05:00 |  75.3861 |  76.4702 | 6.7171e+06  | False       |
| 2001-11-26 00:00:00-05:00 |  76.5165 |  76.6355 | 1.3726e+07  | False       |
| 2001-11-27 00:00:00-05:00 |  76.4305 |  76.3049 | 1.92614e+07 | False       |
| 2001-11-28 00:00:00-05:00 |  75.8488 |  74.9234 | 2.01955e+07 | False       |
| 2001-11-29 00:00:00-05:00 |  75.1349 |  75.9348 | 1.63547e+07 | False       |
| 2001-11-30 00:00:00-05:00 |  75.6241 |  75.3927 | 1.36803e+07 | False       |
| 2001-12-03 00:00:00-05:00 |  75.1283 |  74.9432 | 1.52204e+07 | False       |
| 2001-12-04 00:00:00-05:00 |  75.3068 |  76.2124 | 1.72399e+07 | False       |
| 2001-12-05 00:00:00-05:00 |  76.424  |  77.6072 | 2.5204e+07  | False       |
| 2001-12-06 00:00:00-05:00 |  77.5675 |  77.5675 | 1.79729e+07 | False       |
| 2001-12-07 00:00:00-05:00 |  77.2767 |  77.0519 | 1.88578e+07 | False       |
| 2001-12-10 00:00:00-05:00 |  76.5826 |  75.6108 | 1.38627e+07 | False       |
| 2001-12-11 00:00:00-05:00 |  75.9546 |  75.4588 | 2.08333e+07 | False       |
| 2001-12-12 00:00:00-05:00 |  75.7232 |  75.5448 | 1.61715e+07 | False       |
| 2001-12-13 00:00:00-05:00 |  74.9961 |  74.0772 | 1.90267e+07 | False       |
| 2001-12-14 00:00:00-05:00 |  74.2557 |  74.7845 | 1.67219e+07 | False       |
| 2001-12-17 00:00:00-05:00 |  74.692  |  75.558  | 1.39259e+07 | False       |
| 2001-12-18 00:00:00-05:00 |  75.7761 |  76.0075 | 1.36637e+07 | False       |
| 2001-12-19 00:00:00-05:00 |  75.4192 |  76.5429 | 2.01434e+07 | False       |
| 2001-12-20 00:00:00-05:00 |  76.3512 |  75.7893 | 1.48679e+07 | False       |
| 2001-12-21 00:00:00-05:00 |  76.3021 |  76.249  | 1.40377e+07 | False       |
| 2001-12-24 00:00:00-05:00 |  76.1694 |  76.1031 | 5.7288e+06  | False       |
| 2001-12-26 00:00:00-05:00 |  76.05   |  76.521  | 1.03048e+07 | False       |
| 2001-12-27 00:00:00-05:00 |  76.4812 |  76.9853 | 9.4073e+06  | False       |
| 2001-12-28 00:00:00-05:00 |  77.1379 |  76.9455 | 1.05938e+07 | False       |
| 2001-12-31 00:00:00-05:00 |  77.045  |  75.8178 | 1.46195e+07 | False       |
| 2002-01-02 00:00:00-05:00 |  76.3552 |  76.6338 | 1.86519e+07 | False       |
| 2002-01-03 00:00:00-05:00 |  76.7133 |  77.5027 | 1.5743e+07  | False       |
| 2002-01-04 00:00:00-05:00 |  77.7216 |  78.0201 | 2.01407e+07 | False       |
| 2002-01-07 00:00:00-05:00 |  78.0731 |  77.4695 | 1.31065e+07 | False       |
| 2002-01-08 00:00:00-05:00 |  77.4695 |  77.2904 | 1.26837e+07 | False       |
| 2002-01-09 00:00:00-05:00 |  77.3966 |  76.6603 | 1.66103e+07 | False       |
| 2002-01-10 00:00:00-05:00 |  76.7399 |  76.9986 | 1.28234e+07 | False       |
| 2002-01-11 00:00:00-05:00 |  77.0848 |  76.2424 | 1.37084e+07 | False       |
| 2002-01-14 00:00:00-05:00 |  76.05   |  75.7648 | 1.23011e+07 | False       |
| 2002-01-15 00:00:00-05:00 |  75.9837 |  76.3817 | 2.02199e+07 | False       |
| 2002-01-16 00:00:00-05:00 |  75.8179 |  74.8362 | 1.7067e+07  | False       |
| 2002-01-17 00:00:00-05:00 |  75.4597 |  75.4    | 1.72834e+07 | False       |
| 2002-01-18 00:00:00-05:00 |  74.9555 |  75.055  | 1.7028e+07  | False       |
| 2002-01-22 00:00:00-05:00 |  75.453  |  74.5377 | 1.16893e+07 | False       |
| 2002-01-23 00:00:00-05:00 |  74.7101 |  75.1081 | 1.24389e+07 | False       |
| 2002-01-24 00:00:00-05:00 |  75.3801 |  75.3403 | 1.21428e+07 | False       |
| 2002-01-25 00:00:00-05:00 |  75.0352 |  75.3204 | 1.28107e+07 | False       |
| 2002-01-28 00:00:00-05:00 |  75.5525 |  75.526  | 1.05892e+07 | False       |
| 2002-01-29 00:00:00-05:00 |  75.5194 |  73.1513 | 2.77208e+07 | False       |
| 2002-01-30 00:00:00-05:00 |  73.2243 |  74.206  | 3.47118e+07 | False       |
| 2002-01-31 00:00:00-05:00 |  74.3917 |  75.075  | 1.99092e+07 | False       |
| 2002-02-01 00:00:00-05:00 |  75.0152 |  74.7234 | 1.58385e+07 | False       |
